user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post
x42040091,Chris_Broussard,2018-01-13T18:17:16Z,x952243161618833408,53,11,Why Lonzo needs to step up and fix the mess LaVar has created! https://t.co/VhOdnHdxYa,23,0.359375,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-14T00:30:00Z,x1007057532781617152,54,10,LaVar Ball tells ”In The Zone” why LeBron is headed to the Lakers! https://t.co/am6ITsISEb,23,0.359375,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-11-18T00:04:11Z,x931674359508246528,273,53,Whitlock &amp; I disagree https://t.co/A5JTa5Rp79,117,0.358895706,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-08-24T02:07:20Z,x900539994804281344,541,65,"Because I said some execs on other teams said he rubbed some Cs the wrong way, I'm an IT hater? Was just sharing what I was told post-trade",217,0.358085809,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-28T15:20:49Z,x968868600068100096,328,55,"Long, hard road for LeBron to catch MJ: https://t.co/TYJ5qlkxbi",136,0.355091384,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-07-05T18:43:44Z,x1014942926202261504,92,19,How good will LeBron’s Lakers be next season? https://t.co/xEMwI6IKkD,39,0.351351351,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-01T17:25:47Z,x1058047464542953472,608,95,"Steph Curry is the best “small” player of all time, edging the legendary Isiah Thomas! https://t.co/81A04X5Jp3",246,0.349928876,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-04T01:58:08Z,x948735263932428290,300,36,Kristine Leahy and I disagree vehemently! https://t.co/GCcRbCLi2J,117,0.348214286,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-17T13:31:47Z,x1063786781659688960,337,52,Could Boogie replace Draymond? https://t.co/Y1itMOQQQu,134,0.344473008,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-11T13:39:24Z,x1050380348427816961,45,6,Can LeBron attract a big-time free agent to play with him? We discuss. https://t.co/rBsVHfFlet,17,0.333333333,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-11T18:08:13Z,x951516109483663360,179,21,Who’s the Warriors’ MVP - Steph or KD? https://t.co/Yacac99Xfl,66,0.33,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-20T00:37:34Z,x954513194294194176,208,45,Was Charles Barkley right about LeBron? Is he really a “Drama Queen?” https://t.co/tNt0gt72v1,83,0.328063241,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-02T16:59:35Z,x1058403257855369217,34,9,"Is LeBron still the undisputed ‘best player in the world’? Nobody trusts Jon Gruden. D-Rose is back! Hue Jackson refuses to exit gracefully. Shop Talk &amp; more! Plus, extended sit-downs with @GregJennings &amp; comedian Aries Spears

Listen &amp; subscribe https://t.co/ANTz64183O",14,0.325581395,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-08-01T16:37:25Z,x1024695605858320384,209,35,"From a basketball standpoint, LeBron would’ve been better off in Philly! https://t.co/w9eMadErW3",79,0.323770492,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-24T20:39:34Z,x967499266112581633,100,15,Whose side are you on - Kawhi or the Spurs? https://t.co/joFnWg3dJf,37,0.32173913,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-03T22:57:34Z,x1047621709782818817,44,3,It’s time for The Odd Couple with myself and @RobParkerFS1  join in on the fun! Tune in!,15,0.319148936,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-19T14:36:50Z,x1053293901748953089,35,3,"is LeBron is destined to fail this season in LA, did Joe West got it right, is Jimmy Butler good enough to have this much attitude, if a woman asks a man on a date - is he expected to pay? &amp; more! Guests: @derekfisher @GregJennings https://t.co/YlENe7Fcxf

Listen &amp; subscribe:",12,0.315789474,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-03T15:45:32Z,x1058747008335245312,48,9,"Are Magic Johnson’s frustrations with Luke Walton justified? Did signing LeBron put Luke in a no-win situation? Jon Gruden has officially lost the Raiders locker room, the NFL Pigskin Pickoff &amp; more! Guests: @81TimBrown @joelklatt 

Listen &amp; subscribe https://t.co/uDkmMK2HFz",18,0.315789474,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-10-27T21:49:58Z,x924030436984213506,177,25,"Interested in having me speak at your college, corporation, church? Visit https://t.co/dg39WQ8Hnb.",63,0.311881188,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-09-23T20:20:51Z,x911686820810944513,33,6,"Call in at 877-99-ON FOX to discuss Melo, et al w/ me &amp; @Mark_T_Willard now!",12,0.307692308,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-28T18:40:01Z,x1012405272638304256,25,1,I had a great time on The Big 3 Podcast. Check it out: https://t.co/TnogvsiQsD,8,0.307692308,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-09T23:00:51Z,x1049796866664292352,54,8,It’s time!!!! https://t.co/Zl0KFEJCRi,19,0.306451613,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-07-05T03:18:29Z,x1014710078706864128,1027,163,Could LeBron James be President one day? https://t.co/QElMPoZVdE,355,0.298319328,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-05-20T22:16:57Z,x998326738001256450,52,2,"1-877-99 ONFOX. His us up. Talking LeBron, Kyrie, KD, Steph, Karl Anthony Towns and more https://t.co/RPhcm4ExU7",16,0.296296296,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-12-15T19:21:02Z,x941749961904898048,291,62,I disagree VEHEMENTLY with Whitlock! https://t.co/2E12dkMWSa,103,0.291784703,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-09-20T14:11:29Z,x1042778274496176128,26,5,Be sure to check out “The Odd Couple” Podcast of last night’s show. https://t.co/yHF24MY1Xg,9,0.290322581,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-09-16T19:56:52Z,x1041415640995823616,93,7,Redemption?,29,0.29,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-05T20:45:46Z,x949381432723427328,385,101,LeBron’s best teammate ever - DWade or Kyrie? https://t.co/pVw10G312Z,139,0.28600823,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-13T19:53:39Z,x952267418897760256,64,17,Who leads the MVP race after the first half of the NBA Season! https://t.co/ypNvYCwssU,23,0.283950617,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-03-11T02:35:04Z,x972662159418249216,153,27,Who is the best player at every position never to win a ring? “In the Zone” has your answer! https://t.co/NVwrJy3vr9,51,0.283333333,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-11-10T23:46:46Z,x929133260973551616,95,15,Top 5 Ball handlers in NBA history: https://t.co/1j2mC46Ad6,31,0.281818182,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-03-03T00:24:55Z,x969730301940453376,383,54,"Lonzo’s ceiling is Jason Kidd, several floors below Magic Johnson https://t.co/60arGIDXa1",123,0.281464531,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-08-27T17:13:44Z,x901855262671343617,23,2,On @FoxSportsRadio NOW 1-5 pm ET with @Mark_T_Willard talking May/Mac w/Lennox Lewis. Call w/questions 1-877-ON FOX,7,0.28,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-15T13:57:04Z,x1007623025619955717,45,5,Tune in as @RobParkerFS1 @GregJennings &amp; I host @undisputed today at 9:30am ET on FOX Sports 2,14,0.28,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-03-17T03:50:05Z,x974855362942652416,2170,390,"I understand that technically this is greatest upset in Tourney history, but I’d put NC State over Houston &amp; Nova over Gtown over this one. Because Virginia didn’t have big-time players/talent. None are projected in 2018 draft. In today’s era, gap btwn best &amp; worst much smaller.",705,0.275390625,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-17T15:51:39Z,x1063821979042512897,35,5,"It’s time for the Packers to move on from Mike McCarthy, why Aaron Rodgers is not without blame in all of this, more on the Durant-Draymond dust-up, the NFL Pigskin Pickoff &amp; more! Guests: @BizMarkie @89JonesNTAF @Bucks GM Jon Horst

Listen &amp; subscribe https://t.co/tPwAgVPb9G",11,0.275,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-03-21T05:25:02Z,x976328811401814016,152,23,Are the Cavs a lock in the East! https://t.co/t2C16yt110,48,0.274285714,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-23T19:40:38Z,x967122044797173761,73,11,"Why OKC could be a dangerous matchup for the Warriors in the playoffs:
https://t.co/NM7LG65a9j",23,0.273809524,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-31T03:08:29Z,x958537442990219267,294,121,Where can LeBron go to beat the Warriors? I have the answer. https://t.co/sSbjlmN59R,111,0.26746988,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-09-28T13:51:52Z,x1045672440272236550,40,5,"Does the Eric Reid signing mean Kaepernick is next? @RobParkerFS1 &amp; I discuss on “The Odd Couple” podcast. Plus, is boxing dead? And much more! https://t.co/9XfvouwbLy",12,0.266666667,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-23T15:49:21Z,x1054761706092605441,26,4,"The Cowboys’ trade makes them look desperate, Blake Bortles is who we thought he was, there was a silver lining to the Lakers-Rockets scuffle, was Eric Reid wrong to call out Malcolm Jenkins? &amp; more! Guests: @TonyBoselli @RodWoodson26

Listen &amp; subscribe https://t.co/9k95tvLFnc",8,0.266666667,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-14T18:15:03Z,x963839016649949184,190,29,Maybe we’ll have a competitive NBA Finals after all https://t.co/bPRRpaEOE6,58,0.264840183,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-15T04:30:11Z,x963993820294610944,90,9,This week’s episode of “In The Zone” is fire! Don’t miss it! https://t.co/ALLSxpmuoH,26,0.262626263,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-16T20:56:47Z,x964604492749705219,32,10,"New “In The Zone” podcast: Kenyon Martin On Why he ranks Kobe over LeBron; plus, Top 5 Performances ever in NBA slam dunk contest. https://t.co/ahu8v03jrz",11,0.261904762,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-03-21T20:55:56Z,x976563080653021184,78,6,I hated leaving Paul Pierce off my Top 5 Celtics of all-time! https://t.co/5vUF0PWGyZ,22,0.261904762,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-16T14:52:22Z,x1052210649416183809,22,1,"With James Conners’s emergence, Do the Steelers still need Le’Veon Bell? We discuss. https://t.co/81An2oysgq",6,0.260869565,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-20T14:31:47Z,x1053655020283916288,37,13,"Can the Lakers really afford to be patient? Would Damian Lillard turn down the chance to play with LeBron? The #NFL Pigskin Pickoff &amp; more! Guests: @MichaelRapaport @TheRyanHollins @JayGlazer 

Listen &amp; subscribe: https://t.co/AykXGuli2S",13,0.26,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-16T19:24:21Z,x964581232561410048,100,9,Magic Johnson’s Laker records are safe! https://t.co/varXI733OZ,28,0.256880734,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-10-11T23:32:13Z,x918257964292620288,1929,342,"I disagree with Jeff Van Gundy, who just said on espn Dwight Howard is an HOF. Not unless DH has a major resurgence these next few years.",581,0.255834434,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-05-18T01:20:10Z,x997285685030785025,81,6,Spent the afternoon at my man michael Rapaport’s… https://t.co/NvLswVZ9Ow,22,0.252873563,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-19T17:28:01Z,x1053336983295057920,216,42,How good (or bad) was LeBron in his Lakers debut? https://t.co/tZ1nDdzFBL,65,0.251937984,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-13T20:20:47Z,x952274246058762240,10,2,Get with us!!! https://t.co/4rTztsVayO,3,0.25,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-25T00:36:17Z,x956324812447670272,140,14,Did Paul George get snubbed by not making the All-Star team? https://t.co/6auFv1Bd0K,38,0.246753247,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-06T17:38:11Z,x960930634372759552,260,60,Is LeBron sulking or just not as good as he used to be? He averaged just 23 ppg in January https://t.co/17VkY1Ap0r,78,0.24375,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-22T17:35:26Z,x955494126744514561,59,7,"Now taking requests for speaking engagements for Summer &amp; Fall 2018. Churches, Colleges, Mens groups, Corporations. Visit https://t.co/nwcLm3HThb to book.",16,0.242424242,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-24T01:58:02Z,x955982995332067328,99,21,"Love, hate or “so-so” on LeBron’s congratulations letter to himself. We discuss https://t.co/APkLctLX7l",29,0.241666667,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-07-07T21:01:42Z,x1015702421165596672,153,21,How LeBron &amp; LaVar can co-exist. https://t.co/C3pmJg0rVA,42,0.24137931,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-27T19:40:17Z,x968571508091244545,89,16,Spurs with a healthy Kawhi Leonard are trouble for everyone - except Golden State. https://t.co/XTwEsU4qGO,25,0.238095238,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-15T16:26:38Z,x1007660666549727232,365,94,Golden State is the Ultimate Super Team! https://t.co/9GQyJeTkRX,108,0.235294118,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-10-10T21:02:35Z,x917857918577291264,19,7,I’m intrigued to see this movie my FS1 colleague @Kerry25Rhodes produced &amp; acts in https://t.co/3Vwi1yIcl1,6,0.230769231,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-07-09T15:24:14Z,x1016342267810861056,23,3,Check out “The Odd Couple” podcast with myself and @RobParkerFS1 https://t.co/LdnBJpWuSL,6,0.230769231,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-05-12T17:51:06Z,x995360732706361345,116,6,Who have been the best performers in this year’s playoffs? https://t.co/7wBetn12j7,28,0.229508197,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-08-01T16:35:47Z,x1024695195328278534,293,74,KD says the “GState KD” is the real KD https://t.co/8MQIofJ5TM,84,0.228882834,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-27T22:46:34Z,x968618389118873600,32,3,Enjoyed this spirited discussion with my man @GottliebShow. You will too! https://t.co/oCCmHkdhuo,8,0.228571429,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-04-24T17:57:54Z,x988839461898342400,77,15,Have the Rockets regained their swagger? https://t.co/cj8NdpoYd5,21,0.22826087,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-04-27T17:04:39Z,x989913224727420928,56,6,Is Kawhi done in San Antonio? @HowardBeck and I discuss https://t.co/cJY4RU7EXW,14,0.225806452,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-12T14:03:30Z,x1050748797901594624,47,11,LeBronzo - will it work for the Lakers? We discuss on The Odd Couple Podcast https://t.co/OO89rM7Boe,13,0.224137931,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-04-26T11:53:13Z,x989472462936137728,7,2,"@HowardBeck joins “In The Zone” to talk Kawhi/Spurs, Knicks culture &amp; coach, LeBron’s future, &amp; NBA Playoffs https://t.co/am6ITt0u2L",2,0.222222222,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-26T13:44:03Z,x1055817334772781064,9,0,"It was great to chop it up with Dat Dude, @marcelluswiley on The Odd Couple https://t.co/xjFWKZZqnl",2,0.222222222,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-15T21:53:06Z,x1063188166260060160,249,50,"With KD halfway out the door (after this season, of course), where's his next stop?! Colin and I discuss. https://t.co/AZJ3OK5GEw",66,0.220735786,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-26T22:41:18Z,x968254676339748866,87,9,Why the Warriors are so dangerous! https://t.co/L22tTreK65,21,0.21875,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-14T23:53:54Z,x1007410834505547776,162,35,"Here’s where I’d like to see LeBron go:
https://t.co/TF9qxvU20R",43,0.218274112,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-08-31T15:43:15Z,x1035553610564870144,421,74,Dez doesn’t know who he is at this point in his career so he turned down 3/$21 mill. Nick Foles knows exactly who he is so he said “please don’t trade me to start. I’d rather be a backup.” https://t.co/KoCLtwKd6h,108,0.218181818,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-01-06T05:54:00Z,x949519399077097472,510,100,Who’s the best player LeBron has ever played with? https://t.co/pVw10G312Z,131,0.214754098,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-09-25T13:27:22Z,x1044579112831070209,26,2,Check out Monday’s “Odd Couple” Podcast with myself and @RobParkerFS1 @JHowardx24 @iThinkIsee12 @HankHaney as guests! https://t.co/5fdgdpIENG,6,0.214285714,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-18T15:23:01Z,x1052943140053602304,11,3,"Should the Dodgers break the bank to keep Kershaw in LA?, KD might be planning his Warriors exit strategy, John Mara can’t change Odell Beckham Jr, Broussard’s Big Six &amp; more! Guests: @StevePhillipsGM @AKA_Mr61 @Aaron_Torres https://t.co/jelEBqhxxg

Listen &amp; subscribe:",3,0.214285714,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-09-21T13:44:05Z,x1043133766926065664,61,5,"Check out “The Odd Couple” podcast w/myself &amp; @RobParkerFS1 : Baker Mayfield, LeBron, Jimmy Butler, Bryce Harper, Troy Aikman - we hit it all https://t.co/PMKFAiQ0FO",14,0.212121212,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-05-10T21:23:54Z,x994689512860078080,525,112,LeSixers? https://t.co/ZhYAlbb3Ex,135,0.211930926,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-09-18T17:25:38Z,x1042102358778499073,54,8,Download the podcast for the new “Odd Couple” radio show with me and @RobParkerFS1  https://t.co/nXW7AwcnER,13,0.209677419,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-03-25T21:32:09Z,x978021743741849600,92,13,It’s about that time! Join us in 28 minutes on @FoxSportsRadio https://t.co/53M1zc44IS,22,0.20952381,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-25T22:48:35Z,x1055591983777869824,393,80,"Where will AD, KD, Kyrie &amp; Kawhi play next season? https://t.co/Fs4COkzfWw",99,0.209302326,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-07T20:49:40Z,x1004827755752579072,878,176,LeBron CANNOT go to Golden State https://t.co/ELSNqnr9bd,220,0.208728653,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2017-11-17T16:20:32Z,x931557679494868992,42,6,"My Top 5 In-Game dunkers in NBA history, plus an insightful &amp; fun interview w/Jamal Crawford  https://t.co/TM0uTNRPLK",10,0.208333333,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-03-27T01:47:23Z,x978448363795476480,19,5,"Go here for all podcasts of @FoxSportsRadio weekend shows, including “The Odd Couple” featuring myself &amp; @RobParkerFS1 https://t.co/KIwbh9kFZ3",5,0.208333333,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-13T17:44:09Z,x1062400740726005760,22,2,"Is this the beginning of the end for Tom Brady? Are we sure Jon Gruden is the man for the job in Oakland? Jimmy Butler might not be a fit in Philly, Carmelo Anthony should just retire &amp; more! Guests: @MarkdominikNFL @PompeyOnSixers 

Listen &amp; subscribe https://t.co/FwJ0lmGpKc",5,0.208333333,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-05-20T22:11:35Z,x998325389142392834,25,4,"Join us now! We’re getting it in. Mike Breen, Terrell Owens, Kerry Rhodes as guests! https://t.co/GMFbHOScfG",6,0.206896552,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-22T19:15:53Z,x1010239974594113536,258,62,"I think CP3 remains in Houston, but it’s not all hunky dory... https://t.co/5qwhClO1Zk",66,0.20625,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-17T03:58:31Z,x1052408491103535104,273,25,"Dirk, of course, is a much better player. Best Euro ever. But he don’t have Schroeder’s swag.",61,0.204697987,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-08-02T19:05:49Z,x1025095343485202433,128,19,"It may rub some the wrong way, but there’s nothing wrong with KD clapping back at his critics on social media https://t.co/8NSfrgwNQM",30,0.204081633,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-15T17:00:51Z,x964182729804824576,109,15,"The Celtics are good, solid; not great https://t.co/0mCE4Fl53b",25,0.201612903,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-06T17:03:26Z,x1004408435046092801,325,59,Are LeBron’s days in Cleveland numbered? https://t.co/WHIuzFrR6F,77,0.200520833,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-20T15:31:31Z,x965972188422524928,141,29,It’s a one-man rave for NBA MVP - JAMES HARDEN! https://t.co/mz4sf0SIo7,34,0.2,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-05-16T23:42:53Z,x996898816518377472,66,14,"Olden Polynice @OldenPolynice1 joined “In The Zone “ with tons of stories: Shaq v Kobe fight he broke up; why Len Bias was better than Jordan, &amp; Hakeem better than Shaq. Bird vs MJ vs GPayton in trash talk. https://t.co/am6ITsISEb",16,0.2,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-09T16:16:19Z,x1049695059115945984,24,1,"We break down NFL Sunday, plus talk Khabib v Conor https://t.co/ieemsb5kpH",5,0.2,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-10-24T14:56:19Z,x1055110746739068929,13,2,"The official World Series preview, how much blame LeBron really deserves for the Lakers slow start, latest fallout from the Amari Cooper trade, Parker’s NFL Power Rankings &amp; more! Guests: @DaveWinfieldHOF + a full hour of @terrellowens

Listen &amp; subscribe https://t.co/9b89H1IiMt",3,0.2,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-07-17T01:14:12Z,x1019027453224747008,87,9,This is the guy I been waiting for....,19,0.197916667,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-02-23T00:33:39Z,x966833397799800832,71,5,"Lonzo, Isaiah &amp; LaVar - what do they have in store for the final two months of the regular season? https://t.co/UiR4CFEo1a",15,0.197368421,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-11-02T20:45:02Z,x1058459995027599360,3454,868,"If Luke Walton takes the fall in Lakerland, keep an eye on these two names as possible replacements: Jason Kidd and Mark Jackson.",850,0.196668209,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
x42040091,Chris_Broussard,2018-06-14T13:06:15Z,x1007247846733635584,79,8,Tune in as @RobParkerFS1 @GregJennings &amp; I host @undisputed today &amp; tomorrow at 9:30am ET on FOX Sports 2,17,0.195402299,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:40Z
